"participant","year","signature","ratification","accession","succession","cat_ratify"
"Pakistan",1986,0,0,0,0,0
"Pakistan",1987,0,0,0,0,0
"Pakistan",1988,0,0,0,0,0
"Pakistan",1989,0,0,0,0,0
"Pakistan",1990,0,0,0,0,0
"Pakistan",1991,0,0,0,0,0
"Pakistan",1992,0,0,0,0,0
"Pakistan",1993,0,0,0,0,0
"Pakistan",1994,0,0,0,0,0
"Pakistan",1995,0,0,0,0,0
"Pakistan",1996,0,0,0,0,0
"Pakistan",1997,0,0,0,0,0
"Pakistan",1998,0,0,0,0,0
"Pakistan",1999,0,0,0,0,0
"Palau",1981,0,0,0,0,0
"Palau",1982,0,0,0,0,0
"Palau",1983,0,0,0,0,0
"Palau",1984,0,0,0,0,0
"Palau",1985,0,0,0,0,0
"Palau",1986,0,0,0,0,0
"Palau",1987,0,0,0,0,0
"Palau",1988,0,0,0,0,0
"Palau",1989,0,0,0,0,0
"Palau",1990,0,0,0,0,0
"Palau",1991,0,0,0,0,0
"Palau",1992,0,0,0,0,0
"Palau",1993,0,0,0,0,0
"Palau",1994,0,0,0,0,0
"Palau",1995,0,0,0,0,0
"Palau",1996,0,0,0,0,0
"Palau",1997,0,0,0,0,0
"Palau",1998,0,0,0,0,0
"Palau",1999,0,0,0,0,0
"Panama",1981,0,0,0,0,0
"Panama",1982,0,0,0,0,0
"Panama",1983,0,0,0,0,0
"Panama",1984,0,0,0,0,0
"Panama",1985,1,0,0,0,0
"Panama",1986,1,0,0,0,0
"Panama",1987,1,1,0,0,1
"Panama",1988,1,1,0,0,1
"Panama",1989,1,1,0,0,1
"Panama",1990,1,1,0,0,1
"Panama",1991,1,1,0,0,1
"Panama",1992,1,1,0,0,1
"Panama",1993,1,1,0,0,1
"Panama",1994,1,1,0,0,1
"Panama",1995,1,1,0,0,1
"Panama",1996,1,1,0,0,1
"Panama",1997,1,1,0,0,1
"Panama",1998,1,1,0,0,1
"Panama",1999,1,1,0,0,1
"Paraguay",1981,0,0,0,0,0
"Paraguay",1982,0,0,0,0,0
"Paraguay",1983,0,0,0,0,0
"Paraguay",1984,0,0,0,0,0
"Paraguay",1985,0,0,0,0,0
"Paraguay",1986,0,0,0,0,0
"Paraguay",1987,0,0,0,0,0
"Paraguay",1988,0,0,0,0,0
"Paraguay",1989,1,0,0,0,0
"Paraguay",1990,1,1,0,0,1
"Paraguay",1991,1,1,0,0,1
"Paraguay",1992,1,1,0,0,1
"Paraguay",1993,1,1,0,0,1
"Paraguay",1994,1,1,0,0,1
"Paraguay",1995,1,1,0,0,1
"Paraguay",1996,1,1,0,0,1
"Paraguay",1997,1,1,0,0,1
"Paraguay",1998,1,1,0,0,1
"Paraguay",1999,1,1,0,0,1
"Peru",1981,0,0,0,0,0
"Peru",1982,0,0,0,0,0
"Peru",1983,0,0,0,0,0
"Peru",1984,0,0,0,0,0
"Peru",1985,1,0,0,0,0
"Peru",1986,1,0,0,0,0
"Peru",1987,1,0,0,0,0
"Peru",1988,1,1,0,0,1
"Peru",1989,1,1,0,0,1
"Peru",1990,1,1,0,0,1
"Peru",1991,1,1,0,0,1
"Peru",1992,1,1,0,0,1
"Peru",1993,1,1,0,0,1
"Peru",1994,1,1,0,0,1
"Peru",1995,1,1,0,0,1
"Peru",1996,1,1,0,0,1
"Peru",1997,1,1,0,0,1
"Peru",1998,1,1,0,0,1
"Peru",1999,1,1,0,0,1
"Philippines",1981,0,0,0,0,0
"Philippines",1982,0,0,0,0,0
"Philippines",1983,0,0,0,0,0
"Philippines",1984,0,0,0,0,0
"Philippines",1985,0,0,0,0,0
"Philippines",1986,0,0,1,0,1
"Philippines",1987,0,0,1,0,1
"Philippines",1988,0,0,1,0,1
"Philippines",1989,0,0,1,0,1
"Philippines",1990,0,0,1,0,1
"Philippines",1991,0,0,1,0,1
"Philippines",1992,0,0,1,0,1
"Philippines",1993,0,0,1,0,1
"Philippines",1994,0,0,1,0,1
"Philippines",1995,0,0,1,0,1
"Philippines",1996,0,0,1,0,1
"Philippines",1997,0,0,1,0,1
"Philippines",1998,0,0,1,0,1
"Philippines",1999,0,0,1,0,1
"Poland",1981,0,0,0,0,0
"Poland",1982,0,0,0,0,0
"Poland",1983,0,0,0,0,0
"Poland",1984,0,0,0,0,0
"Poland",1985,0,0,0,0,0
"Poland",1986,1,0,0,0,0
"Poland",1987,1,0,0,0,0
"Poland",1988,1,0,0,0,0
"Poland",1989,1,1,0,0,1
"Poland",1990,1,1,0,0,1
"Poland",1991,1,1,0,0,1
"Poland",1992,1,1,0,0,1
"Poland",1993,1,1,0,0,1
"Poland",1994,1,1,0,0,1
"Poland",1995,1,1,0,0,1
"Poland",1996,1,1,0,0,1
"Poland",1997,1,1,0,0,1
"Poland",1998,1,1,0,0,1
"Poland",1999,1,1,0,0,1
"Portugal",1981,0,0,0,0,0
"Portugal",1982,0,0,0,0,0
"Portugal",1983,0,0,0,0,0
"Portugal",1984,0,0,0,0,0
"Portugal",1985,1,0,0,0,0
"Portugal",1986,1,0,0,0,0
"Portugal",1987,1,0,0,0,0
"Portugal",1988,1,0,0,0,0
"Portugal",1989,1,1,0,0,1
"Portugal",1990,1,1,0,0,1
"Portugal",1991,1,1,0,0,1
"Portugal",1992,1,1,0,0,1
"Portugal",1993,1,1,0,0,1
"Portugal",1994,1,1,0,0,1
"Portugal",1995,1,1,0,0,1
"Portugal",1996,1,1,0,0,1
"Portugal",1997,1,1,0,0,1
"Portugal",1998,1,1,0,0,1
"Portugal",1999,1,1,0,0,1
"Qatar",1981,0,0,0,0,0
"Qatar",1982,0,0,0,0,0
"Qatar",1983,0,0,0,0,0
"Qatar",1984,0,0,0,0,0
"Qatar",1985,0,0,0,0,0
"Qatar",1986,0,0,0,0,0
"Qatar",1987,0,0,0,0,0
"Qatar",1988,0,0,0,0,0
"Qatar",1989,0,0,0,0,0
"Qatar",1990,0,0,0,0,0
"Qatar",1991,0,0,0,0,0
"Qatar",1992,0,0,0,0,0
"Qatar",1993,0,0,0,0,0
"Qatar",1994,0,0,0,0,0
"Qatar",1995,0,0,0,0,0
"Qatar",1996,0,0,0,0,0
"Qatar",1997,0,0,0,0,0
"Qatar",1998,0,0,0,0,0
"Qatar",1999,0,0,0,0,0
"Republic of Korea",1981,0,0,0,0,0
"Republic of Korea",1982,0,0,0,0,0
"Republic of Korea",1983,0,0,0,0,0
"Republic of Korea",1984,0,0,0,0,0
"Republic of Korea",1985,0,0,0,0,0
"Republic of Korea",1986,0,0,0,0,0
"Republic of Korea",1987,0,0,0,0,0
"Republic of Korea",1988,0,0,0,0,0
"Republic of Korea",1989,0,0,0,0,0
"Republic of Korea",1990,0,0,0,0,0
"Republic of Korea",1991,0,0,0,0,0
"Republic of Korea",1992,0,0,0,0,0
"Republic of Korea",1993,0,0,0,0,0
"Republic of Korea",1994,0,0,0,0,0
"Republic of Korea",1995,0,0,1,0,1
"Republic of Korea",1996,0,0,1,0,1
"Republic of Korea",1997,0,0,1,0,1
"Republic of Korea",1998,0,0,1,0,1
"Republic of Korea",1999,0,0,1,0,1
"Republic of Moldova",1981,0,0,0,0,0
"Republic of Moldova",1982,0,0,0,0,0
"Republic of Moldova",1983,0,0,0,0,0
"Republic of Moldova",1984,0,0,0,0,0
"Republic of Moldova",1985,0,0,0,0,0
"Republic of Moldova",1986,0,0,0,0,0
"Republic of Moldova",1987,0,0,0,0,0
"Republic of Moldova",1988,0,0,0,0,0
"Republic of Moldova",1989,0,0,0,0,0
"Republic of Moldova",1990,0,0,0,0,0
"Republic of Moldova",1991,0,0,0,0,0
"Republic of Moldova",1992,0,0,0,0,0
"Republic of Moldova",1993,0,0,0,0,0
"Republic of Moldova",1994,0,0,0,0,0
"Republic of Moldova",1995,0,0,1,0,1
"Republic of Moldova",1996,0,0,1,0,1
"Republic of Moldova",1997,0,0,1,0,1
"Republic of Moldova",1998,0,0,1,0,1
"Republic of Moldova",1999,0,0,1,0,1
"Romania",1981,0,0,0,0,0
"Romania",1982,0,0,0,0,0
"Romania",1983,0,0,0,0,0
"Romania",1984,0,0,0,0,0
"Romania",1985,0,0,0,0,0
"Romania",1986,0,0,0,0,0
"Romania",1987,0,0,0,0,0
"Romania",1988,0,0,0,0,0
"Romania",1989,0,0,0,0,0
"Romania",1990,0,0,1,0,1
"Romania",1991,0,0,1,0,1
"Romania",1992,0,0,1,0,1
"Romania",1993,0,0,1,0,1
"Romania",1994,0,0,1,0,1
"Romania",1995,0,0,1,0,1
"Romania",1996,0,0,1,0,1
"Romania",1997,0,0,1,0,1
"Romania",1998,0,0,1,0,1
"Romania",1999,0,0,1,0,1
"Russian Federation",1981,0,0,0,0,0
"Russian Federation",1982,0,0,0,0,0
"Russian Federation",1983,0,0,0,0,0
"Russian Federation",1984,0,0,0,0,0
"Russian Federation",1985,1,0,0,0,0
"Russian Federation",1986,1,0,0,0,0
"Russian Federation",1987,1,1,0,0,1
"Russian Federation",1988,1,1,0,0,1
"Russian Federation",1989,1,1,0,0,1
"Russian Federation",1990,1,1,0,0,1
"Russian Federation",1991,1,1,0,0,1
"Russian Federation",1992,1,1,0,0,1
"Russian Federation",1993,1,1,0,0,1
"Russian Federation",1994,1,1,0,0,1
"Russian Federation",1995,1,1,0,0,1
"Russian Federation",1996,1,1,0,0,1
"Russian Federation",1997,1,1,0,0,1
"Russian Federation",1998,1,1,0,0,1
"Russian Federation",1999,1,1,0,0,1
"Rwanda",1981,0,0,0,0,0
"Rwanda",1982,0,0,0,0,0
"Rwanda",1983,0,0,0,0,0
"Rwanda",1984,0,0,0,0,0
"Rwanda",1985,0,0,0,0,0
"Rwanda",1986,0,0,0,0,0
"Rwanda",1987,0,0,0,0,0
"Rwanda",1988,0,0,0,0,0
"Rwanda",1989,0,0,0,0,0
"Rwanda",1990,0,0,0,0,0
"Rwanda",1991,0,0,0,0,0
"Rwanda",1992,0,0,0,0,0
"Rwanda",1993,0,0,0,0,0
"Rwanda",1994,0,0,0,0,0
"Rwanda",1995,0,0,0,0,0
"Rwanda",1996,0,0,0,0,0
"Rwanda",1997,0,0,0,0,0
"Rwanda",1998,0,0,0,0,0
"Rwanda",1999,0,0,0,0,0
"San Marino",1981,0,0,0,0,0
"San Marino",1982,0,0,0,0,0
"San Marino",1983,0,0,0,0,0
"San Marino",1984,0,0,0,0,0
"San Marino",1985,0,0,0,0,0
"San Marino",1986,0,0,0,0,0
"San Marino",1987,0,0,0,0,0
"San Marino",1988,0,0,0,0,0
"San Marino",1989,0,0,0,0,0
"San Marino",1990,0,0,0,0,0
"San Marino",1991,0,0,0,0,0
"San Marino",1992,0,0,0,0,0
"San Marino",1993,0,0,0,0,0
"San Marino",1994,0,0,0,0,0
"San Marino",1995,0,0,0,0,0
"San Marino",1996,0,0,0,0,0
"San Marino",1997,0,0,0,0,0
"San Marino",1998,0,0,0,0,0
"San Marino",1999,0,0,0,0,0
"Sao Tome and Principe",1981,0,0,0,0,0
"Sao Tome and Principe",1982,0,0,0,0,0
"Sao Tome and Principe",1983,0,0,0,0,0
"Sao Tome and Principe",1984,0,0,0,0,0
"Sao Tome and Principe",1985,0,0,0,0,0
"Sao Tome and Principe",1986,0,0,0,0,0
"Sao Tome and Principe",1987,0,0,0,0,0
"Sao Tome and Principe",1988,0,0,0,0,0
"Sao Tome and Principe",1989,0,0,0,0,0
"Sao Tome and Principe",1990,0,0,0,0,0
"Sao Tome and Principe",1991,0,0,0,0,0
"Sao Tome and Principe",1992,0,0,0,0,0
"Sao Tome and Principe",1993,0,0,0,0,0
"Sao Tome and Principe",1994,0,0,0,0,0
"Sao Tome and Principe",1995,0,0,0,0,0
"Sao Tome and Principe",1996,0,0,0,0,0
"Sao Tome and Principe",1997,0,0,0,0,0
"Sao Tome and Principe",1998,0,0,0,0,0
"Sao Tome and Principe",1999,0,0,0,0,0
"Saudi Arabia",1981,0,0,0,0,0
"Saudi Arabia",1982,0,0,0,0,0
"Saudi Arabia",1983,0,0,0,0,0
"Saudi Arabia",1984,0,0,0,0,0
"Saudi Arabia",1985,0,0,0,0,0
"Saudi Arabia",1986,0,0,0,0,0
"Saudi Arabia",1987,0,0,0,0,0
"Saudi Arabia",1988,0,0,0,0,0
"Saudi Arabia",1989,0,0,0,0,0
"Saudi Arabia",1990,0,0,0,0,0
"Saudi Arabia",1991,0,0,0,0,0
"Saudi Arabia",1992,0,0,0,0,0
"Saudi Arabia",1993,0,0,0,0,0
"Saudi Arabia",1994,0,0,0,0,0
"Saudi Arabia",1995,0,0,0,0,0
"Saudi Arabia",1996,0,0,0,0,0
"Saudi Arabia",1997,0,0,1,0,1
"Saudi Arabia",1998,0,0,1,0,1
"Saudi Arabia",1999,0,0,1,0,1
"Senegal",1981,0,0,0,0,0
"Senegal",1982,0,0,0,0,0
"Senegal",1983,0,0,0,0,0
"Senegal",1984,0,0,0,0,0
"Senegal",1985,1,0,0,0,0
"Senegal",1986,1,1,0,0,1
"Senegal",1987,1,1,0,0,1
"Senegal",1988,1,1,0,0,1
"Senegal",1989,1,1,0,0,1
"Senegal",1990,1,1,0,0,1
"Senegal",1991,1,1,0,0,1
"Senegal",1992,1,1,0,0,1
"Senegal",1993,1,1,0,0,1
"Senegal",1994,1,1,0,0,1
"Senegal",1995,1,1,0,0,1
"Senegal",1996,1,1,0,0,1
"Senegal",1997,1,1,0,0,1
"Senegal",1998,1,1,0,0,1
"Senegal",1999,1,1,0,0,1
"Serbia",1981,0,0,0,0,0
"Serbia",1982,0,0,0,0,0
"Serbia",1983,0,0,0,0,0
"Serbia",1984,0,0,0,0,0
"Serbia",1985,0,0,0,0,0
"Serbia",1986,0,0,0,0,0
"Serbia",1987,0,0,0,0,0
"Serbia",1988,0,0,0,0,0
"Serbia",1989,0,0,0,0,0
"Serbia",1990,0,0,0,0,0
"Serbia",1991,0,0,0,0,0
"Serbia",1992,0,0,0,0,0
"Serbia",1993,0,0,0,0,0
"Serbia",1994,0,0,0,0,0
"Serbia",1995,0,0,0,0,0
"Serbia",1996,0,0,0,0,0
"Serbia",1997,0,0,0,0,0
"Serbia",1998,0,0,0,0,0
"Serbia",1999,0,0,0,0,0
"Seychelles",1981,0,0,0,0,0
"Seychelles",1982,0,0,0,0,0
"Seychelles",1983,0,0,0,0,0
"Seychelles",1984,0,0,0,0,0
"Seychelles",1985,0,0,0,0,0
"Seychelles",1986,0,0,0,0,0
"Seychelles",1987,0,0,0,0,0
"Seychelles",1988,0,0,0,0,0
"Seychelles",1989,0,0,0,0,0
"Seychelles",1990,0,0,0,0,0
"Seychelles",1991,0,0,0,0,0
"Seychelles",1992,0,0,1,0,1
"Seychelles",1993,0,0,1,0,1
"Seychelles",1994,0,0,1,0,1
"Seychelles",1995,0,0,1,0,1
"Seychelles",1996,0,0,1,0,1
"Seychelles",1997,0,0,1,0,1
"Seychelles",1998,0,0,1,0,1
"Seychelles",1999,0,0,1,0,1
"Sierra Leone",1981,0,0,0,0,0
"Sierra Leone",1982,0,0,0,0,0
"Sierra Leone",1983,0,0,0,0,0
"Sierra Leone",1984,0,0,0,0,0
"Sierra Leone",1985,1,0,0,0,0
"Sierra Leone",1986,1,0,0,0,0
"Sierra Leone",1987,1,0,0,0,0
"Sierra Leone",1988,1,0,0,0,0
"Sierra Leone",1989,1,0,0,0,0
"Sierra Leone",1990,1,0,0,0,0
"Sierra Leone",1991,1,0,0,0,0
"Sierra Leone",1992,1,0,0,0,0
"Sierra Leone",1993,1,0,0,0,0
"Sierra Leone",1994,1,0,0,0,0
"Sierra Leone",1995,1,0,0,0,0
"Sierra Leone",1996,1,0,0,0,0
"Sierra Leone",1997,1,0,0,0,0
"Sierra Leone",1998,1,0,0,0,0
"Sierra Leone",1999,1,0,0,0,0
"Slovakia",1981,0,0,0,0,0
"Slovakia",1982,0,0,0,0,0
"Slovakia",1983,0,0,0,0,0
"Slovakia",1984,0,0,0,0,0
"Slovakia",1985,0,0,0,0,0
"Slovakia",1986,0,0,0,0,0
"Slovakia",1987,0,0,0,0,0
"Slovakia",1988,0,0,0,0,0
"Slovakia",1989,0,0,0,0,0
"Slovakia",1990,0,0,0,0,0
"Slovakia",1991,0,0,0,0,0
"Slovakia",1992,0,0,0,0,0
"Slovakia",1993,0,0,0,1,1
"Slovakia",1994,0,0,0,1,1
"Slovakia",1995,0,0,0,1,1
"Slovakia",1996,0,0,0,1,1
"Slovakia",1997,0,0,0,1,1
"Slovakia",1998,0,0,0,1,1
"Slovakia",1999,0,0,0,1,1
"Slovenia",1981,0,0,0,0,0
"Slovenia",1982,0,0,0,0,0
"Slovenia",1983,0,0,0,0,0
"Slovenia",1984,0,0,0,0,0
"Slovenia",1985,0,0,0,0,0
"Slovenia",1986,0,0,0,0,0
"Slovenia",1987,0,0,0,0,0
"Slovenia",1988,0,0,0,0,0
"Slovenia",1989,0,0,0,0,0
"Slovenia",1990,0,0,0,0,0
"Slovenia",1991,0,0,0,0,0
"Slovenia",1992,0,0,0,0,0
"Slovenia",1993,0,0,1,0,1
"Slovenia",1994,0,0,1,0,1
"Slovenia",1995,0,0,1,0,1
"Slovenia",1996,0,0,1,0,1
"Slovenia",1997,0,0,1,0,1
"Slovenia",1998,0,0,1,0,1
"Slovenia",1999,0,0,1,0,1
"Somalia",1981,0,0,0,0,0
"Somalia",1982,0,0,0,0,0
"Somalia",1983,0,0,0,0,0
"Somalia",1984,0,0,0,0,0
"Somalia",1985,0,0,0,0,0
"Somalia",1986,0,0,0,0,0
"Somalia",1987,0,0,0,0,0
"Somalia",1988,0,0,0,0,0
"Somalia",1989,0,0,0,0,0
"Somalia",1990,0,0,1,0,1
"Somalia",1991,0,0,1,0,1
"Somalia",1992,0,0,1,0,1
"Somalia",1993,0,0,1,0,1
"Somalia",1994,0,0,1,0,1
"Somalia",1995,0,0,1,0,1
"Somalia",1996,0,0,1,0,1
"Somalia",1997,0,0,1,0,1
"Somalia",1998,0,0,1,0,1
"Somalia",1999,0,0,1,0,1
"South Africa",1981,0,0,0,0,0
"South Africa",1982,0,0,0,0,0
"South Africa",1983,0,0,0,0,0
"South Africa",1984,0,0,0,0,0
"South Africa",1985,0,0,0,0,0
"South Africa",1986,0,0,0,0,0
"South Africa",1987,0,0,0,0,0
"South Africa",1988,0,0,0,0,0
"South Africa",1989,0,0,0,0,0
"South Africa",1990,0,0,0,0,0
"South Africa",1991,0,0,0,0,0
"South Africa",1992,0,0,0,0,0
"South Africa",1993,1,0,0,0,0
"South Africa",1994,1,0,0,0,0
"South Africa",1995,1,0,0,0,0
"South Africa",1996,1,0,0,0,0
"South Africa",1997,1,0,0,0,0
"South Africa",1998,1,1,0,0,1
"South Africa",1999,1,1,0,0,1
"Spain",1981,0,0,0,0,0
"Spain",1982,0,0,0,0,0
"Spain",1983,0,0,0,0,0
"Spain",1984,0,0,0,0,0
"Spain",1985,1,0,0,0,0
"Spain",1986,1,0,0,0,0
"Spain",1987,1,1,0,0,1
"Spain",1988,1,1,0,0,1
"Spain",1989,1,1,0,0,1
"Spain",1990,1,1,0,0,1
"Spain",1991,1,1,0,0,1
"Spain",1992,1,1,0,0,1
"Spain",1993,1,1,0,0,1
"Spain",1994,1,1,0,0,1
"Spain",1995,1,1,0,0,1
"Spain",1996,1,1,0,0,1
"Spain",1997,1,1,0,0,1
"Spain",1998,1,1,0,0,1
"Spain",1999,1,1,0,0,1
"Sri Lanka",1981,0,0,0,0,0
"Sri Lanka",1982,0,0,0,0,0
"Sri Lanka",1983,0,0,0,0,0
"Sri Lanka",1984,0,0,0,0,0
"Sri Lanka",1985,0,0,0,0,0
"Sri Lanka",1986,0,0,0,0,0
"Sri Lanka",1987,0,0,0,0,0
"Sri Lanka",1988,0,0,0,0,0
"Sri Lanka",1989,0,0,0,0,0
"Sri Lanka",1990,0,0,0,0,0
"Sri Lanka",1991,0,0,0,0,0
"Sri Lanka",1992,0,0,0,0,0
"Sri Lanka",1993,0,0,0,0,0
"Sri Lanka",1994,0,0,1,0,1
"Sri Lanka",1995,0,0,1,0,1
"Sri Lanka",1996,0,0,1,0,1
"Sri Lanka",1997,0,0,1,0,1
"Sri Lanka",1998,0,0,1,0,1
"Sri Lanka",1999,0,0,1,0,1
"St. Vincent and the Grenadines",1981,0,0,0,0,0
"St. Vincent and the Grenadines",1982,0,0,0,0,0
"St. Vincent and the Grenadines",1983,0,0,0,0,0
"St. Vincent and the Grenadines",1984,0,0,0,0,0
"St. Vincent and the Grenadines",1985,0,0,0,0,0
"St. Vincent and the Grenadines",1986,0,0,0,0,0
"St. Vincent and the Grenadines",1987,0,0,0,0,0
"St. Vincent and the Grenadines",1988,0,0,0,0,0
"St. Vincent and the Grenadines",1989,0,0,0,0,0
"St. Vincent and the Grenadines",1990,0,0,0,0,0
"St. Vincent and the Grenadines",1991,0,0,0,0,0
"St. Vincent and the Grenadines",1992,0,0,0,0,0
"St. Vincent and the Grenadines",1993,0,0,0,0,0
"St. Vincent and the Grenadines",1994,0,0,0,0,0
"St. Vincent and the Grenadines",1995,0,0,0,0,0
"St. Vincent and the Grenadines",1996,0,0,0,0,0
"St. Vincent and the Grenadines",1997,0,0,0,0,0
"St. Vincent and the Grenadines",1998,0,0,0,0,0
"St. Vincent and the Grenadines",1999,0,0,0,0,0
"State of Palestine",1981,0,0,0,0,0
"State of Palestine",1982,0,0,0,0,0
"State of Palestine",1983,0,0,0,0,0
"State of Palestine",1984,0,0,0,0,0
"State of Palestine",1985,0,0,0,0,0
"State of Palestine",1986,0,0,0,0,0
"State of Palestine",1987,0,0,0,0,0
"State of Palestine",1988,0,0,0,0,0
"State of Palestine",1989,0,0,0,0,0
"State of Palestine",1990,0,0,0,0,0
"State of Palestine",1991,0,0,0,0,0
"State of Palestine",1992,0,0,0,0,0
"State of Palestine",1993,0,0,0,0,0
"State of Palestine",1994,0,0,0,0,0
"State of Palestine",1995,0,0,0,0,0
"State of Palestine",1996,0,0,0,0,0
"State of Palestine",1997,0,0,0,0,0
"State of Palestine",1998,0,0,0,0,0
"State of Palestine",1999,0,0,0,0,0
"Sudan",1981,0,0,0,0,0
"Sudan",1982,0,0,0,0,0
"Sudan",1983,0,0,0,0,0
"Sudan",1984,0,0,0,0,0
"Sudan",1985,0,0,0,0,0
"Sudan",1986,1,0,0,0,0
"Sudan",1987,1,0,0,0,0
"Sudan",1988,1,0,0,0,0
"Sudan",1989,1,0,0,0,0
"Sudan",1990,1,0,0,0,0
"Sudan",1991,1,0,0,0,0
"Sudan",1992,1,0,0,0,0
"Sudan",1993,1,0,0,0,0
"Sudan",1994,1,0,0,0,0
"Sudan",1995,1,0,0,0,0
"Sudan",1996,1,0,0,0,0
"Sudan",1997,1,0,0,0,0
"Sudan",1998,1,0,0,0,0
"Sudan",1999,1,0,0,0,0
"Swaziland",1981,0,0,0,0,0
"Swaziland",1982,0,0,0,0,0
"Swaziland",1983,0,0,0,0,0
"Swaziland",1984,0,0,0,0,0
"Swaziland",1985,0,0,0,0,0
"Swaziland",1986,0,0,0,0,0
"Swaziland",1987,0,0,0,0,0
"Swaziland",1988,0,0,0,0,0
"Swaziland",1989,0,0,0,0,0
"Swaziland",1990,0,0,0,0,0
"Swaziland",1991,0,0,0,0,0
"Swaziland",1992,0,0,0,0,0
"Swaziland",1993,0,0,0,0,0
"Swaziland",1994,0,0,0,0,0
"Swaziland",1995,0,0,0,0,0
"Swaziland",1996,0,0,0,0,0
"Swaziland",1997,0,0,0,0,0
"Swaziland",1998,0,0,0,0,0
"Swaziland",1999,0,0,0,0,0
"Sweden",1981,0,0,0,0,0
"Sweden",1982,0,0,0,0,0
"Sweden",1983,0,0,0,0,0
"Sweden",1984,0,0,0,0,0
"Sweden",1985,1,0,0,0,0
"Sweden",1986,1,1,0,0,1
"Sweden",1987,1,1,0,0,1
"Sweden",1988,1,1,0,0,1
"Sweden",1989,1,1,0,0,1
"Sweden",1990,1,1,0,0,1
"Sweden",1991,1,1,0,0,1
"Sweden",1992,1,1,0,0,1
"Sweden",1993,1,1,0,0,1
"Sweden",1994,1,1,0,0,1
"Sweden",1995,1,1,0,0,1
"Sweden",1996,1,1,0,0,1
"Sweden",1997,1,1,0,0,1
"Sweden",1998,1,1,0,0,1
"Sweden",1999,1,1,0,0,1
"Switzerland",1981,0,0,0,0,0
"Switzerland",1982,0,0,0,0,0
"Switzerland",1983,0,0,0,0,0
"Switzerland",1984,0,0,0,0,0
"Switzerland",1985,1,0,0,0,0
"Switzerland",1986,1,1,0,0,1
"Switzerland",1987,1,1,0,0,1
"Switzerland",1988,1,1,0,0,1
"Switzerland",1989,1,1,0,0,1
"Switzerland",1990,1,1,0,0,1
"Switzerland",1991,1,1,0,0,1
"Switzerland",1992,1,1,0,0,1
"Switzerland",1993,1,1,0,0,1
"Switzerland",1994,1,1,0,0,1
"Switzerland",1995,1,1,0,0,1
"Switzerland",1996,1,1,0,0,1
"Switzerland",1997,1,1,0,0,1
"Switzerland",1998,1,1,0,0,1
"Switzerland",1999,1,1,0,0,1
"Syrian Arab Republic",1981,0,0,0,0,0
"Syrian Arab Republic",1982,0,0,0,0,0
"Syrian Arab Republic",1983,0,0,0,0,0
"Syrian Arab Republic",1984,0,0,0,0,0
"Syrian Arab Republic",1985,0,0,0,0,0
"Syrian Arab Republic",1986,0,0,0,0,0
"Syrian Arab Republic",1987,0,0,0,0,0
"Syrian Arab Republic",1988,0,0,0,0,0
"Syrian Arab Republic",1989,0,0,0,0,0
"Syrian Arab Republic",1990,0,0,0,0,0
"Syrian Arab Republic",1991,0,0,0,0,0
"Syrian Arab Republic",1992,0,0,0,0,0
"Syrian Arab Republic",1993,0,0,0,0,0
"Syrian Arab Republic",1994,0,0,0,0,0
"Syrian Arab Republic",1995,0,0,0,0,0
"Syrian Arab Republic",1996,0,0,0,0,0
"Syrian Arab Republic",1997,0,0,0,0,0
"Syrian Arab Republic",1998,0,0,0,0,0
"Syrian Arab Republic",1999,0,0,0,0,0
"Tajikistan",1981,0,0,0,0,0
"Tajikistan",1982,0,0,0,0,0
"Tajikistan",1983,0,0,0,0,0
"Tajikistan",1984,0,0,0,0,0
"Tajikistan",1985,0,0,0,0,0
"Tajikistan",1986,0,0,0,0,0
"Tajikistan",1987,0,0,0,0,0
"Tajikistan",1988,0,0,0,0,0
"Tajikistan",1989,0,0,0,0,0
"Tajikistan",1990,0,0,0,0,0
"Tajikistan",1991,0,0,0,0,0
"Tajikistan",1992,0,0,0,0,0
"Tajikistan",1993,0,0,0,0,0
"Tajikistan",1994,0,0,0,0,0
"Tajikistan",1995,0,0,1,0,1
"Tajikistan",1996,0,0,1,0,1
"Tajikistan",1997,0,0,1,0,1
"Tajikistan",1998,0,0,1,0,1
"Tajikistan",1999,0,0,1,0,1
"Thailand",1981,0,0,0,0,0
"Thailand",1982,0,0,0,0,0
"Thailand",1983,0,0,0,0,0
"Thailand",1984,0,0,0,0,0
"Thailand",1985,0,0,0,0,0
"Thailand",1986,0,0,0,0,0
"Thailand",1987,0,0,0,0,0
"Thailand",1988,0,0,0,0,0
"Thailand",1989,0,0,0,0,0
"Thailand",1990,0,0,0,0,0
"Thailand",1991,0,0,0,0,0
"Thailand",1992,0,0,0,0,0
"Thailand",1993,0,0,0,0,0
"Thailand",1994,0,0,0,0,0
"Thailand",1995,0,0,0,0,0
"Thailand",1996,0,0,0,0,0
"Thailand",1997,0,0,0,0,0
"Thailand",1998,0,0,0,0,0
"Thailand",1999,0,0,0,0,0
"The former Yugoslav Republic of Macedonia",1981,0,0,0,0,0
"The former Yugoslav Republic of Macedonia",1982,0,0,0,0,0
"The former Yugoslav Republic of Macedonia",1983,0,0,0,0,0
"The former Yugoslav Republic of Macedonia",1984,0,0,0,0,0
"The former Yugoslav Republic of Macedonia",1985,0,0,0,0,0
"The former Yugoslav Republic of Macedonia",1986,0,0,0,0,0
